pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,IOcharRead,IOcharReadRate,IOcharWriteRate,IOcharWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,computingsite,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize
3949315132,302092,4989390,5214472,315720,342201,5651844,4674964,283054,1,895,128834,134528,731028,DESY-HH_UCORE,0.28832117,79,895,,0,3080,337156610,600,941,257123,266792,1346128,247,10000,335255345,511,122,25,8,274,667648
3949315133,301652,2471133,2745335,335124,363359,2976640,2462920,300649,1,895,171543,178320,935780,DESY-HH_UCORE,0.28826532,113,895,,0,4407,339258785,600,945,257243,266932,1346216,247,10000,337383539,521,202,39,11,392,675840
3949315137,448528,3703973,3043757,368580,716362,5915766,2727422,330273,1,895,111381,117913,742961,DESY-HH_UCORE,0.2962963,88,895,,0,3339,337370415,600,941,254046,265100,1345104,247,10000,335548912,552,162,40,8,297,675840
3949315145,407664,3313078,2988812,367764,501194,4073201,2677059,329403,1,895,103143,116356,698830,DESY-HH_UCORE,0.30674848,100,895,,0,3665,336535553,600,940,236544,265376,1345104,247,10000,334669717,549,172,39,11,326,675840
3949315146,403468,3358953,3051353,366520,721016,6002612,2731103,328052,1,895,115926,120552,594490,BNL_PROD,0.14253898,64,895,,0,4481,335159699,600,937,256687,265448,1234400,247,10000,333325426,28033,152,135,23,449,688128
3949315155,313404,5094058,5480708,337192,344880,5605678,4906693,301876,1,895,130786,134436,623710,BNL_PROD,0.1312608,76,895,,0,5779,335276951,600,937,260963,266792,1235428,247,10000,333372747,28446,112,305,23,579,679936
3949315160,277264,4579328,4885470,295800,314417,5192965,4374538,264864,1,895,129370,134054,623208,BNL_PROD,0.15051547,73,895,,0,4841,333782512,600,934,258105,266036,1234404,247,10000,331911753,36592,122,214,21,485,684032
3949315165,379088,3155984,3070867,368864,384592,3201812,2750202,330346,1,895,164219,169562,737373,BNL_PROD,0.17690417,72,895,,0,4062,337611278,600,942,257855,266092,1234404,247,10000,335776960,34847,162,143,13,407,679936
3949315166,286992,4739996,6067827,367388,379390,6266065,5432441,328917,1,895,36786,39198,285206,BNL_PROD,0.19411765,66,895,,0,3393,336221939,600,939,72816,76324,558400,247,10000,334369606,28556,102,148,14,340,671744
3949315168,306756,5066421,5552128,336164,353121,5832201,4969399,300881,1,895,129618,133924,623206,BNL_PROD,0.23958333,69,895,,0,2874,334045513,600,935,258486,265772,1234400,247,10000,332193434,27755,112,89,23,288,675840
3949315171,411464,3425521,3049422,366288,441379,3674574,2728676,327760,1,895,112117,116548,591330,BNL_PROD,0.20634921,78,895,,0,3773,335024311,600,937,257454,265920,1234408,247,10000,333107747,36399,152,151,16,378,675840
3949315172,399908,3329315,3040830,365256,381448,3175636,2720182,326740,1,895,179654,185392,839894,BNL_PROD,0.1815562,63,895,,0,3463,333996003,600,935,281879,289060,1274220,247,10000,332076342,27957,152,84,12,347,667648
3949315174,428804,3541091,3043592,368560,387402,3199196,2725593,330052,1,895,164902,168772,733308,BNL_PROD,0.15618661,77,895,,0,4920,337384168,600,941,259543,265372,1234408,247,10000,335475540,26002,162,214,22,493,684032
3949315186,424232,3503335,3035301,367556,444218,3668380,2716826,328990,1,895,112024,116418,591401,BNL_PROD,0.16186252,73,895,,0,4501,336250181,600,939,256761,265340,1234412,247,10000,334366615,7525,152,148,15,451,679936
3949315187,427144,7054765,6071527,367612,426750,7048266,5435148,329081,1,895,39383,41930,269872,BNL_PROD,0.16809116,59,895,,0,3503,336309953,600,939,77970,81784,527740,247,10000,334459247,29403,92,148,14,351,679936
3949315188,371880,3071009,3033021,367280,394518,3257962,2715455,328824,1,895,160394,165972,720877,BNL_PROD,0.16407983,74,895,,0,4501,336044899,600,939,255621,264548,1233104,247,10000,334185781,26348,162,147,21,451,675840
3949315191,284032,4544512,5212864,325804,340281,5444500,4670452,291903,1,895,129607,134116,623208,BNL_PROD,0.20108695,74,895,,0,3673,336725774,600,940,258591,266144,1234404,247,10000,334804431,27998,112,153,15,368,675840
3949315194,394344,6513036,6030236,365112,388671,6419341,5394459,326617,1,895,117303,121408,490156,BNL_PROD,0.14788732,63,895,,0,4252,333772271,600,934,233928,240740,968316,247,10000,331957105,28868,102,234,14,426,679936
3949315195,465536,3875681,3055682,367040,478253,3981561,2734812,328498,1,895,113349,116614,591365,BNL_PROD,0.17482518,75,895,,0,4282,335738582,600,938,260223,266052,1234404,247,10000,333862181,26605,162,155,17,429,684032
3949288419,302156,4911234,4865527,299344,324559,5275376,4363280,268444,1,901,128705,134492,731028,DESY-HH_UCORE,0.29927006,82,901,,0,3080,336963354,86400,621,257017,266728,1346128,1800,10000,335065710,155,122,27,9,274,684032
3949904592,415636,1137998,1009554,368724,410776,1124691,904592,330388,1,895,215255,225120,1159371,DESY-HH_UCORE,0.38976377,297,895,,0,8566,337486114,600,941,255392,266324,1346116,247,10000,335660166,575,443,88,21,762,700416
3949315071,450364,2453046,1991462,365620,644215,3508915,1782624,327278,1,895,118849,128980,760335,DESY-HH_UCORE,0.25245097,103,895,,0,4587,334349955,600,935,224660,245468,1346112,247,10000,332492973,317,222,43,10,408,675840
3949315078,327268,2702600,3040421,368176,401022,3311672,2724223,329886,1,895,123156,129436,759273,DESY-HH_UCORE,0.2468828,99,895,,0,4508,337083125,600,941,254968,265820,1345096,247,10000,335192456,360,192,47,11,401,684032
3949315089,512876,4201480,2999320,366128,533463,4370132,2684944,327751,1,895,87669,93476,699020,DESY-HH_UCORE,0.30959752,100,895,,0,3631,334877802,600,936,191003,202476,1345196,247,10000,332976878,350,162,37,11,323,667648
3949315098,359228,2966528,2448615,296512,328909,2716152,2194886,265786,1,895,128832,137405,935698,DESY-HH_UCORE,0.2589928,108,895,,0,4688,335042838,600,937,193921,207144,1346108,247,10000,333201049,349,202,34,10,417,671744
3949315122,304312,4946277,5366345,330156,352061,5722402,4809117,295873,1,895,118593,129788,771624,DESY-HH_UCORE,0.2783505,81,895,,0,3271,335026073,600,937,226996,246056,1346120,247,10000,333158140,406,112,26,7,291,671744
3949315130,299676,2474743,1647384,199488,239621,1978813,1479947,179212,1,895,84233,89262,487016,DESY-HH_UCORE,0.26605505,87,895,,0,3676,337736019,600,942,252399,265528,1345112,247,10000,335935280,498,152,33,8,327,675840
3949315150,269276,4447397,4468339,270544,294658,4866611,4006377,242573,1,895,129298,134126,623208,BNL_PROD,0.19023137,74,895,,0,3882,337547775,600,941,257845,266172,1234404,247,10000,335683778,6856,122,88,15,389,692224
3949315153,395052,3288888,3070268,368792,397683,3310793,2749496,330261,1,895,177705,183493,835098,BNL_PROD,0.16190477,68,895,,0,4192,337574169,600,941,275805,283060,1258888,247,10000,335683384,28296,152,145,13,420,679936
3949315161,313400,5176154,5705133,345428,352602,5823631,5113187,309587,1,895,130571,133958,623204,BNL_PROD,0.16705337,72,895,,0,4302,338022877,600,942,259999,265836,1234404,247,10000,336171891,28481,112,176,24,431,688128
3949315162,401612,3316537,3036292,367676,402938,3327493,2718169,329153,1,895,179161,185418,840184,BNL_PROD,0.14468086,68,895,,0,4691,336368690,600,939,281223,288636,1274140,247,10000,334545146,34833,152,204,19,470,692224
3949315170,272568,2250884,2973993,360132,382586,3159426,2662773,322445,1,895,171585,178249,827278,BNL_PROD,0.11912752,71,895,,0,5949,335462229,600,937,257260,266672,1235428,247,10000,333691565,7280,172,231,18,596,688128
3949315185,304340,5026518,4939974,299100,312191,5156191,4428239,268116,1,895,129728,134084,623202,BNL_PROD,0.18161926,83,895,,0,4561,336946801,600,940,258694,266092,1234400,247,10000,335077991,35023,122,168,27,457,684032
3949315189,265828,2213072,2964904,356136,379060,3155757,2655270,318943,1,895,169526,177688,826598,BNL_PROD,0.1400862,65,895,,0,4631,336550305,600,940,255353,266168,1234408,247,10000,334707249,7553,162,141,13,464,675840
3949315196,406928,3387758,3043061,365524,417666,3477159,2722072,326967,1,895,112251,116681,591069,BNL_PROD,0.17555556,79,895,,0,4491,334195047,600,935,257821,266220,1233472,247,10000,332295627,35358,162,152,15,450,684032
3949288422,302608,4997912,4966664,300716,325773,5380520,4451663,269534,1,901,128929,134572,731002,DESY-HH_UCORE,0.2846442,76,901,,0,3001,335097411,86400,619,257342,266888,1346080,1800,10000,333212563,154,112,27,6,267,675840
3949288423,306648,2453184,2919264,364908,396580,3172647,2613252,326656,1,901,111861,118116,732289,DESY-HH_UCORE,0.26370758,101,901,,0,4305,333754633,86400,618,254928,265380,1345104,1800,10000,331888164,156,212,35,10,383,679936
3949372603,407580,3365821,3036160,367660,386478,3191561,2718255,329163,1,895,157772,161637,711914,BNL_PROD,0.17633411,76,895,,0,4302,336406697,600,939,259265,265092,1233384,247,10000,334567573,23037,172,162,17,431,692224
3949372611,397356,2199419,2023711,365612,614172,3399527,1810423,327078,1,895,148464,154355,758642,BNL_PROD,0.17050691,74,895,,0,4332,334283147,600,935,257414,266020,1234400,247,10000,332407427,33637,232,97,15,434,688128
3949372612,306324,4978980,2935011,180572,214094,3479890,2636513,162207,1,895,132759,137958,665128,BNL_PROD,0.17633928,79,895,,0,4471,336559092,600,940,258129,265368,1234404,247,10000,334777653,23058,152,157,17,448,684032
3949372613,266580,2219332,3041296,365312,381509,3176146,2720750,326808,1,895,103260,111286,589718,BNL_PROD,0.13453816,67,895,,0,4970,334082836,600,935,242611,262592,1234404,247,10000,332210283,25154,152,200,15,498,688128
3949372614,307676,5081616,4426520,268012,283997,4690532,3969872,240363,1,895,130433,134124,623206,BNL_PROD,0.20631067,85,895,,0,4112,336494206,600,939,260096,266168,1234408,247,10000,334583312,29213,132,177,24,412,684032
3949304949,444684,2422108,2004817,368072,457345,2491073,1795970,329728,1,895,136298,144122,828208,DESY-HH_UCORE,0.20412844,89,895,,0,4901,336814797,600,940,254080,266312,1346132,247,10000,335001948,183,252,54,15,436,688128
3949304959,443720,437314,363384,368708,735339,724723,325448,330215,1,895,157562,168102,935128,DESY-HH_UCORE,0.3004315,557,895,,0,20844,337419846,600,941,266644,284412,1371452,247,10000,335499124,328,1194,193,51,1854,741376
3949304960,301684,4982651,5736381,347320,369062,6095491,5137513,311060,1,895,137197,143784,817700,DESY-HH_UCORE,0.29615384,77,895,,0,2923,334578858,600,936,258226,267640,1347228,247,10000,332709586,407,112,23,5,260,671744
3949304973,359288,1936373,1986322,368556,731722,3943597,1779751,330227,1,895,111341,127400,795204,DESY-HH_UCORE,0.15978456,89,895,,0,6262,337333458,600,941,229725,259496,1345084,247,10000,335510849,459,252,65,9,557,696320
3949304978,301732,1661148,2021243,367140,395751,2178758,1810926,328937,1,895,191149,199594,1038023,DESY-HH_UCORE,0.2177264,113,895,,0,5834,336305867,600,939,256269,267212,1347136,247,10000,334405677,439,272,57,15,519,704512
3949304995,308792,5100048,5235348,316984,339491,5607077,4690566,283999,1,895,129529,134556,731028,DESY-HH_UCORE,0.30038023,79,895,,0,2956,335237536,600,937,258625,266852,1346128,247,10000,333382452,539,122,27,8,263,684032
3949305012,409384,3408205,3047557,366064,718938,5985311,2726818,327537,1,895,114764,120041,593585,BNL_PROD,0.16545013,68,895,,0,4102,334722727,600,936,255650,266216,1234404,247,10000,332878438,24958,152,147,13,411,684032
3949305013,263396,2192825,3057247,367228,385025,3205417,2737698,328844,1,895,170821,177762,826578,BNL_PROD,0.15609756,64,895,,0,4092,336255461,600,939,256467,266180,1234388,247,10000,334416072,28472,162,143,14,410,684032
3949305016,332568,5492736,6080644,368164,383023,6326068,5445135,329685,1,895,87977,91522,417626,BNL_PROD,0.11554622,55,895,,0,4751,336984672,600,940,175151,180968,823248,247,10000,335103227,7748,103,243,23,476,684032
3949305017,305784,5050368,5441271,329452,344114,5683447,4873018,295046,1,895,129267,134024,623206,BNL_PROD,0.1492205,67,895,,0,4481,336167881,600,939,257885,265972,1234408,247,10000,334315122,7784,112,192,21,449,671744
3949305023,306048,5054728,6050650,366348,378792,6256177,5415316,327880,1,895,129632,133940,623208,BNL_PROD,0.171875,66,895,,0,3832,335208748,600,937,258510,265804,1234404,247,10000,333318845,29120,112,150,15,384,675840
3949305029,413416,6719650,5926326,364608,388573,6315860,5300851,326126,1,895,117343,120446,482750,BNL_PROD,0.16052632,61,895,,0,3792,333291013,600,933,234048,238812,953504,247,10000,331454269,29229,102,148,19,380,671744
3949305038,301812,4984765,5064307,306628,334169,5519190,4540378,274905,1,895,127725,134546,731008,DESY-HH_UCORE,0.3018868,80,895,,0,2979,335578511,600,938,255026,266836,1346108,247,10000,333719488,539,122,28,7,265,663552
3949305047,300996,4971288,5024536,304220,333374,5506057,4502086,272587,1,895,127816,134200,731016,DESY-HH_UCORE,0.3129771,82,895,,0,2945,335290722,600,937,255220,266140,1346116,247,10000,333401809,541,122,25,8,262,671744
3949305050,373696,3061317,3002793,366552,399974,3276591,2689139,328264,1,895,146162,152278,804662,DESY-HH_UCORE,0.26041666,100,895,,0,4317,335456884,600,937,254758,264620,1344076,247,10000,333526093,566,182,36,9,384,684032
3949305051,275836,4483429,4974949,306076,332929,5411428,4454935,274082,1,895,128513,134034,731030,DESY-HH_UCORE,0.31496063,80,895,,0,2855,333886329,600,934,256459,265804,1346132,247,10000,332042179,562,122,24,6,254,671744
3949305054,293644,4772880,4211013,259076,292814,4759403,3778112,232442,1,895,130082,137232,731026,DESY-HH_UCORE,0.25,81,895,,0,3642,335631616,600,938,259662,272208,1346120,247,10000,333807374,568,132,35,10,324,679936
3949305055,301560,4901546,4808508,295836,320890,5215740,4308507,265074,1,895,128740,134340,731026,DESY-HH_UCORE,0.3127413,81,895,,0,2911,334599729,600,936,257022,266420,1346124,247,10000,332723015,568,122,30,7,259,675840
3949305057,301384,2468937,2331705,284632,313881,2571316,2091205,255274,1,895,146502,153552,846686,DESY-HH_UCORE,0.21356784,85,895,,0,4474,335353324,600,937,256379,266168,1346084,247,10000,333498032,572,222,42,14,398,675840
3949618057,447720,3667722,3009904,367420,519780,4258038,2696346,329143,1,895,111309,116801,698848,DESY-HH_UCORE,0.40875912,112,895,,1,3080,336253007,600,939,256281,265932,1345108,247,10000,334366132,465,162,35,11,274,679936
3949904578,293400,4768914,5187031,319124,345687,5618792,4648827,286011,1,895,128120,133810,731024,DESY-HH_UCORE,0.34497815,79,895,,0,2574,336053509,600,939,255780,265356,1346120,247,10000,334168702,495,112,55,8,229,688128
3949904579,293524,2423940,1812446,219476,255583,2110623,1625603,196850,1,895,87209,92308,550866,DESY-HH_UCORE,0.2739274,83,895,,0,3406,334686099,600,936,255010,265872,1345104,247,10000,332844419,518,152,63,11,303,696320
3949904581,291596,2408018,1743905,211176,260505,2151270,1566598,189705,1,895,83123,89397,487377,DESY-HH_UCORE,0.33783785,100,895,,0,3327,337960015,600,942,248860,265920,1346212,247,10000,336099263,541,152,60,11,296,688128
3949904582,451680,3730002,3049967,369332,733071,6053750,2734363,331114,1,895,114685,120821,701897,DESY-HH_UCORE,0.27508092,85,895,,0,3474,338230466,600,943,254646,265852,1345080,247,10000,336339468,528,152,62,9,309,692224
3949904585,295276,4799406,5619061,345704,366944,5964299,5038105,309961,1,895,128449,134458,731020,DESY-HH_UCORE,0.2931727,73,895,,0,2799,337523183,600,941,256367,266656,1346120,247,10000,335712507,509,112,42,7,249,675840
3949904588,275928,2278631,1706611,206660,256215,2115846,1532967,185632,1,895,85379,89257,487350,DESY-HH_UCORE,0.2969697,98,895,,0,3710,334568681,600,936,255622,265492,1346120,247,10000,332770576,541,152,45,9,330,679936
3949904589,292204,2413039,1816576,219976,265053,2188826,1630820,197482,1,895,85737,89589,487382,DESY-HH_UCORE,0.27793697,97,895,,0,3923,336418104,600,939,256692,266500,1346220,247,10000,334623093,541,152,48,10,349,675840
3949372599,417420,3475106,3049122,366252,713122,5936890,2728788,327774,1,895,115012,120282,594020,BNL_PROD,0.102672294,73,895,,0,7096,334886739,600,936,254122,265092,1233380,247,10000,333060592,25243,152,330,21,711,688128
3949372606,406224,3381897,3047324,366036,443703,3693923,2726552,327505,1,895,111662,116276,591009,BNL_PROD,0.2015915,76,895,,0,3763,334647691,600,936,255950,265020,1233380,247,10000,332846678,31777,152,94,17,377,688128
3949304945,301708,2491524,1856743,224840,260669,2152621,1666780,201836,1,895,85760,89538,487382,DESY-HH_UCORE,0.29268292,84,895,,0,3226,335645418,600,938,256921,266360,1346220,247,10000,333804130,176,152,30,12,287,675840
3949304947,453760,3747179,3030379,366960,410647,3391149,2713775,328621,1,895,164683,173157,942890,DESY-HH_UCORE,0.33,99,895,,0,3372,335765613,600,938,249855,264784,1367628,247,10000,333884983,183,172,38,10,300,675840
3949304950,302952,5003594,4398575,266320,297458,4912859,3945713,238900,1,895,128088,134300,731030,DESY-HH_UCORE,0.26602563,83,895,,0,3507,336014204,600,939,255772,266340,1346132,247,10000,334033948,174,132,27,9,312,684032
3949304952,393904,2180311,2034007,367472,403618,2234084,1821974,329165,1,895,179456,185632,947776,DESY-HH_UCORE,0.22818792,102,895,,0,5025,336341642,600,939,258078,266320,1346212,247,10000,334449422,181,242,43,10,447,684032
3949304953,434396,3558572,3014164,367940,591234,4843396,2700243,329619,1,895,109694,116004,698849,DESY-HH_UCORE,0.25839794,100,895,,0,4350,336797708,600,940,251678,263476,1345104,247,10000,334889972,183,162,38,11,387,733184
3949304957,301076,4893679,4156334,255712,289623,4707529,3729314,229440,1,895,129140,135290,790462,DESY-HH_UCORE,0.3151751,81,895,,0,2889,336288340,600,939,257127,266840,1346128,247,10000,334396959,378,132,28,6,257,675840
3949304964,303196,5007624,4441649,268928,296557,4897977,3983159,241167,1,895,129161,134232,731064,DESY-HH_UCORE,0.25230768,82,895,,0,3653,335725739,600,938,257815,266204,1346196,247,10000,333829841,288,132,28,7,325,696320
3949304965,296088,4890227,3666316,221984,266684,4404599,3292758,199366,1,895,127834,134258,730972,DESY-HH_UCORE,0.31132075,99,895,,0,3575,337433326,600,941,255263,266244,1346072,247,10000,335508463,372,142,32,9,318,684032
3949304967,296908,4903770,5629093,340824,360865,5960097,5045018,305460,1,895,114100,124674,731028,DESY-HH_UCORE,0.2934363,76,895,,0,2911,336867932,600,940,227870,247092,1346128,247,10000,334973353,407,112,25,6,259,684032
3949304971,301356,4898230,4216019,259384,287588,4674456,3780369,232581,1,895,128334,134556,731068,DESY-HH_UCORE,0.2647975,85,895,,0,3608,335280560,600,937,256140,266852,1346208,247,10000,333417276,439,132,27,7,321,679936
3949304972,277412,4509045,4433497,272764,303697,4936289,3977171,244689,1,895,97382,103610,731026,DESY-HH_UCORE,0.26498422,84,895,,0,3563,335929476,600,938,194242,204960,1346124,247,10000,334117754,429,132,28,7,317,679936
3949304979,418444,2279184,1992420,365796,703697,3832906,1783703,327476,1,895,105228,120650,792602,DESY-HH_UCORE,0.16261682,87,895,,0,6014,334533540,600,936,215073,244800,1345084,247,10000,332695256,481,252,60,9,535,696320
3949304983,297380,4833605,4004392,246364,279659,4545578,3590799,220918,1,895,127556,134352,731028,DESY-HH_UCORE,0.2672956,85,895,,0,3575,334584168,600,936,254592,266448,1346128,247,10000,332744907,459,132,29,8,318,692224
3949304986,281792,2308440,1544323,188516,237325,1944171,1388937,169548,1,895,84026,89401,487014,DESY-HH_UCORE,0.27323943,97,895,,0,3991,337689453,600,942,251772,265936,1345112,247,10000,335834020,495,162,45,9,355,696320
3949304991,397336,2164213,1982660,364004,404857,2205182,1773924,325681,1,895,141813,152480,912195,DESY-HH_UCORE,0.21777777,98,895,,0,5059,332753962,600,932,245207,265556,1345100,247,10000,330875899,486,252,58,11,450,684032
3949304997,441212,7171445,5967286,367128,397554,6461833,5344226,328795,1,895,118567,123758,599836,DESY-HH_UCORE,0.26190478,66,895,,0,2833,335928859,600,938,230120,238336,1059576,247,10000,334068103,508,92,25,7,252,679936
3949304998,308908,5101964,5704803,345408,364831,6025601,5111783,309502,1,895,129586,134548,731018,DESY-HH_UCORE,0.29501915,77,895,,0,2934,336191310,600,939,258586,266836,1346120,247,10000,334227890,536,112,27,6,261,679936
3949305002,356976,5895861,4329802,262156,293139,4841536,3879833,234911,1,895,96276,102956,731010,DESY-HH_UCORE,0.24846625,81,895,,0,3665,333416348,600,934,192136,203656,1346108,247,10000,331552703,537,132,30,11,326,692224
3949305006,395984,3296647,3072932,369112,398609,3318501,2752230,330590,1,895,174617,180390,830980,BNL_PROD,0.16058394,66,895,,0,4102,337842613,600,942,265844,273012,1246440,247,10000,336021216,27959,152,85,13,411,679936
3949305022,286212,4727114,4692826,284136,297510,4913720,4202858,254469,1,895,129326,133928,623250,BNL_PROD,0.1880531,85,895,,0,4511,333960843,600,935,257878,265780,1234496,247,10000,332065670,30733,122,180,29,452,679936
3949315061,301180,1658109,1903516,345756,373659,2057136,1705011,309699,1,895,186339,194362,1061988,DESY-HH_UCORE,0.224,112,895,,0,5621,335415273,600,937,256966,266824,1346120,247,10000,333590055,331,282,59,12,500,684032
3949315068,473992,3914256,3021790,365920,496895,4103397,2705459,327614,1,895,101673,114373,699138,DESY-HH_UCORE,0.295858,100,895,,0,3800,334697721,600,936,228870,258792,1346136,247,10000,332835783,324,172,37,10,338,675840
3949315074,301172,4895240,3651876,224676,260167,4228757,3278134,201682,1,895,128108,134106,731034,DESY-HH_UCORE,0.21265823,84,895,,0,4440,335150647,600,937,255705,265956,1346132,247,10000,333277121,326,142,48,9,395,692224
3949315113,430464,2382676,2027475,366292,468743,2594557,1815543,328003,1,895,129985,137996,860320,DESY-HH_UCORE,0.29090908,112,895,,0,4328,334967884,600,937,250193,264968,1345108,247,10000,333197674,412,222,37,9,385,667648
3949315119,302996,5004321,3964333,240028,273751,4521316,3558180,215436,1,895,128866,134088,731034,DESY-HH_UCORE,0.2555205,81,895,,0,3563,336274748,600,939,257354,265916,1346140,247,10000,334391924,401,142,30,9,317,659456
3949315124,301688,4982717,5338343,323220,345825,5711705,4788317,289917,1,895,130414,138018,744174,DESY-HH_UCORE,0.2857143,80,895,,0,3147,338119531,600,943,253683,266728,1346128,247,10000,336201151,406,112,25,8,280,671744
3949315126,444700,2422195,1993989,366084,409644,2231254,1785338,327777,1,895,183689,192735,969332,DESY-HH_UCORE,0.19694072,103,895,,0,5879,334834521,600,936,267264,281848,1368700,247,10000,333020604,409,252,60,17,523,741376
3949315127,250608,4073374,3748360,230612,273825,4450753,3364118,206972,1,895,125726,134094,730510,DESY-HH_UCORE,0.30625,98,895,,0,3597,335721069,600,938,250936,265916,1345092,247,10000,333865941,506,142,36,9,320,671744
3949315134,285224,4710796,4919824,297880,323216,5338293,4410952,267069,1,895,127503,136348,739778,DESY-HH_UCORE,0.30827066,82,895,,0,2990,335390906,600,937,250633,266208,1346116,247,10000,333494546,520,122,26,7,266,675840
3949315140,451628,3699736,3021897,368884,571753,4683807,2707865,330550,1,895,109779,116236,699092,DESY-HH_UCORE,0.25647667,99,895,,0,4339,337762933,600,942,255120,264392,1346112,247,10000,335841781,552,162,45,12,386,688128
3949315147,422100,6971458,6080313,368144,718964,11874511,5445406,329702,1,895,45708,48132,274566,BNL_PROD,0.12886597,50,895,,0,3872,336902904,600,940,90769,94192,537128,247,10000,335032130,28061,92,148,17,388,684032
3949315151,345140,2850188,3036126,367656,389448,3216088,2718017,329134,1,895,120342,125878,644001,BNL_PROD,0.17772512,75,895,,0,4212,336395135,600,939,256563,265116,1233384,247,10000,334543602,29814,172,150,19,422,692224
3949315156,267760,4422358,5253714,318096,333613,5509996,4704004,284812,1,895,129238,134008,623206,BNL_PROD,0.15384616,70,895,,0,4541,334812768,600,936,257719,265940,1234400,247,10000,332967941,34437,112,169,15,455,692224
3949315159,305372,5043563,5231979,316780,327892,5415516,4688975,283902,1,895,129425,134094,623092,BNL_PROD,0.2201087,81,895,,0,3673,337035259,600,940,258071,266116,1234292,247,10000,335230032,34549,112,118,22,368,675840
3949315164,335360,5450930,5975413,367628,382715,6220641,5349936,329146,1,895,84733,88246,413802,BNL_PROD,0.11574952,61,895,,0,5260,336372333,600,939,168881,174420,815592,247,10000,334550974,27371,102,152,177,527,692224
3949315167,310764,5132618,5469745,331176,352833,5827443,4899066,296623,1,895,129645,134236,623724,BNL_PROD,0.23509933,71,895,,0,3014,336462187,600,939,258533,266396,1235436,247,10000,334599579,7239,112,78,15,302,671744
3949315173,303372,4930998,2850620,175380,210421,3420185,2558675,157418,1,895,132536,137748,660748,BNL_PROD,0.1805869,80,895,,0,4421,334745469,600,936,258064,265348,1234408,247,10000,332922630,26015,152,156,17,443,679936
3949315175,429084,3543403,3018355,365504,500433,4132609,2700269,326985,1,895,113679,118341,601009,BNL_PROD,0.1583514,73,895,,0,4601,334150814,600,935,257725,265636,1234416,247,10000,332313906,26324,152,156,16,461,692224
3949315176,276876,2305048,2863969,344012,365532,3043128,2564351,308022,1,895,171956,177902,826996,BNL_PROD,0.1763285,73,895,,0,4132,335516262,600,938,258241,266576,1235512,247,10000,333677343,8124,172,143,16,414,679936
3949315179,85768,1416555,8456,512,36346,600308,20263,1226,1,895,34361,36996,273154,BNL_PROD,0.18658893,64,895,,0,3423,336658656,600,940,67989,71916,534304,247,10000,334821897,7352,102,141,17,343,684032
3949315180,269284,4376933,5966181,367060,376556,6120529,5340594,328571,1,895,129574,134406,623724,BNL_PROD,0.2249135,65,895,,0,2884,335910993,600,938,258391,266736,1235436,247,10000,334024869,34999,102,92,16,289,684032
3949315190,307168,4992698,4214718,259304,284802,4629172,3780171,232569,1,895,129767,134080,623206,BNL_PROD,0.15605749,76,895,,0,4861,337022598,600,940,258776,266076,1234400,247,10000,335108845,26578,132,189,17,487,671744
3949315197,274864,4539689,5680491,343936,356628,5890129,5087292,308019,1,895,129365,134104,623208,BNL_PROD,0.17692308,69,895,,0,3892,336434542,600,939,257962,266132,1234404,247,10000,334581946,36747,112,153,16,390,688128
3949305025,267104,2205762,2942909,356368,376000,3105035,2634749,319051,1,895,171642,177653,826601,BNL_PROD,0.1492248,77,895,,0,5150,335348461,600,937,257764,266128,1234408,247,10000,333482228,30763,192,151,21,516,684032
3949305027,262728,2169624,2513424,304360,333991,2758121,2252253,272733,1,895,170765,177864,826993,BNL_PROD,0.1748879,78,895,,0,4451,335914346,600,938,255964,266112,1234488,247,10000,334051211,9079,202,81,15,446,688128
3949305028,281652,4651800,4907140,297112,309699,5115037,4397813,266273,1,895,129531,133100,623206,BNL_PROD,0.16496944,81,895,,0,4900,337053589,600,940,258303,264128,1234400,247,10000,335152681,28832,112,191,20,491,679936
3949305033,423860,3528720,3072033,369004,385824,3212066,2751381,330488,1,895,180269,185300,837870,BNL_PROD,0.15565032,73,895,,0,4681,337788389,600,942,282054,288404,1267184,247,10000,335914295,38771,162,156,18,469,688128
3949305034,284624,4700886,4950610,299744,317068,5236738,4436089,268591,1,895,129618,133996,623206,BNL_PROD,0.18767507,67,895,,0,3563,336825137,600,940,258421,265908,1234400,247,10000,334981182,9127,112,143,12,357,688128
3949305036,364732,6023960,6018345,364392,394045,6508103,5385986,326104,1,895,99894,104552,547430,DESY-HH_UCORE,0.25384617,66,895,,0,2923,333166112,600,933,199393,206844,978932,247,10000,331315143,534,102,24,7,260,671744
3949305042,302396,2477228,1697349,207196,243693,1996341,1524486,186094,1,895,88279,92517,555098,DESY-HH_UCORE,0.26018807,83,895,,0,3586,336790100,600,940,257407,265856,1345100,247,10000,334920969,556,152,33,9,319,663552
3949305052,286348,2364680,3022550,366012,390743,3226782,2706280,327713,1,895,88510,94864,708944,DESY-HH_UCORE,0.28125,108,895,,0,4317,334854703,600,936,195138,207596,1345196,247,10000,333031158,566,182,37,11,384,679936
