pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize,computingsite,jobstatus
4051899903,2599684.0,8671258.0,195006.0,58464.0,1.0,1100,1380260.0,1389637.0,2672966.0,0.5883534,293,1100,15.21,0,6036,22983884,0,422,2704475.0,2713096.0,4378212.0,2823,19,48520199,3267,342,12,18,498,5459968.0,pic_HIMEM,finished
4051899904,2129036.0,7101409.0,213072.0,63880.0,1.0,1100,1495569.0,1503134.0,2557324.0,0.6828753000000001,323,1100,10.75,0,5733,24421216,0,426,2877639.0,2886336.0,4413724.0,2823,20,50078340,3271,372,11,19,473,5480448.0,pic_HIMEM,finished
4051899907,2655296.0,8856752.0,151111.0,45304.0,1.0,1100,1097911.0,1137319.0,2571602.0,0.49322033,291,1100,10.88,0,7409,12618384,0,393,2348881.0,2414240.0,4477800.0,2823,10,33260295,1198,354,19,85,590,5394432.0,FZK-LCG2,finished
4051899915,2525496.0,4676506.0,160299.0,86568.0,1.0,1100,1718808.0,1727327.0,3105068.0,0.6006674,540,1100,14.72,0,11290,25278504,0,429,2904907.0,2914312.0,4564880.0,2823,20,52510291,1144,605,31,116,899,8669966.0,FZK-LCG2,finished
4051899917,2495424.0,5942591.0,180424.0,75764.0,1.0,1100,1540363.0,1583863.0,2953871.0,0.5426356999999999,420,1100,18.56,0,9720,13708264,0,397,2832892.0,2920376.0,4477352.0,2823,11,35898065,886,464,22,133,774,5795119.0,FZK-LCG2,finished
4051899921,2646552.0,5530753.0,177749.0,85056.0,1.0,1100,1731229.0,1739688.0,3219435.0,0.6306305999999999,490,1100,12.36,0,9758,23366864,0,423,2858286.0,2867516.0,4612928.0,2823,19,49760003,959,535,25,74,777,5908733.0,FZK-LCG2,finished
4051899928,2551112.0,6089367.0,103736.0,43460.0,1.0,1100,1273624.0,1281874.0,2578311.0,0.4611111,332,1100,14.47,0,9042,10809796,0,388,2735238.0,2744408.0,4507808.0,2823,10,32664500,1003,474,24,98,720,5451776.0,FZK-LCG2,finished
4051899931,2754800.0,7665530.0,118950.0,42748.0,1.0,1100,1298234.0,1358869.0,2939249.0,0.5699831,338,1100,15.7,0,9648,14190748,0,398,2513313.0,2624940.0,4551888.0,2823,13,37991897,1128,402,10,40,593,5525504.0,Taiwan-LCG2-HPC_Unified,finished
4051899934,2171008.0,5182079.0,171888.0,72012.0,1.0,1100,1582267.0,1644631.0,3133726.0,0.69984686,457,1100,13.97,0,10624,42332400,0,476,2631976.0,2693524.0,4540404.0,2823,35,74591636,1132,493,8,40,653,5537792.0,Taiwan-LCG2-HPC_Unified,finished
4051899938,2777624.0,9264778.0,121959.0,36564.0,1.0,1100,1062761.0,1118411.0,2582420.0,0.5486890999999999,293,1100,12.01,0,8688,10108496,0,387,2431693.0,2539144.0,4486904.0,2823,9,30786072,1132,332,8,38,534,8990720.0,Taiwan-LCG2-HPC_Unified,finished
4051899939,2285916.0,5443669.0,134815.0,56612.0,1.0,1100,1576113.0,1634725.0,3119255.0,0.6584615,428,1100,16.75,0,10575,29200336,0,439,2625605.0,2697984.0,4553440.0,2823,25,57524942,1133,492,9,40,650,9154560.0,Taiwan-LCG2-HPC_Unified,finished
4051899949,2570172.0,8572821.0,141171.0,42324.0,1.0,1100,1252285.0,1270726.0,2508574.0,0.6309751,330,1100,11.55,0,8509,18452336,0,410,2527696.0,2554848.0,4553380.0,2823,16,41748564,1137,372,9,38,523,5480448.0,Taiwan-LCG2-HPC_Unified,finished
4051899955,2450984.0,4555004.0,160807.0,86528.0,1.0,1100,1804017.0,1855270.0,3436508.0,0.7412678,573,1100,15.59,0,12576,53388784,0,507,2654191.0,2733676.0,4616828.0,2823,42,90543833,1168,623,7,39,773,13857591.0,Taiwan-LCG2-HPC_Unified,finished
4051899967,2587524.0,8630698.0,125214.0,37540.0,1.0,1100,1147002.0,1201198.0,2740443.0,0.6247379,298,1100,13.26,0,7760,14182184,0,398,2447785.0,2557560.0,4487608.0,2823,12,36223946,1322,342,8,39,477,9183232.0,Taiwan-LCG2-HPC_Unified,finished
4051899976,1745168.0,4856119.0,128823.0,46296.0,1.0,1100,1261826.0,1318386.0,2837977.0,0.6389351,384,1100,11.26,0,9778,21050332,0,417,2533154.0,2647912.0,4543004.0,2823,19,46241724,1123,432,8,39,601,5455872.0,Taiwan-LCG2-HPC_Unified,finished
4051899977,2695360.0,8990386.0,120051.0,35992.0,1.0,1100,1133536.0,1193494.0,2732303.0,0.5535714,310,1100,12.14,0,9111,12893972,0,394,2424937.0,2554344.0,4463288.0,2823,12,34663236,1125,342,10,38,560,9060352.0,Taiwan-LCG2-HPC_Unified,finished
4051899993,2445648.0,6786838.0,125610.0,45264.0,1.0,1100,1095441.0,1144293.0,2222016.0,0.5382060000000001,324,1100,13.83,0,7146,9357960,0,384,2587208.0,2664860.0,4526740.0,2823,8,30314992,2401,392,23,78,602,5419008.0,Taiwan-LCG2_VL,finished
4051900006,1531468.0,2840984.0,116387.0,62740.0,1.0,1100,1464612.0,1556948.0,2868715.0,0.54555434,497,1100,14.46,0,10814,26522164,0,432,2624982.0,2778680.0,4546056.0,2823,20,53969416,2128,633,27,126,911,5650552.0,Taiwan-LCG2_VL,finished
4051900012,1963448.0,5463507.0,113463.0,40776.0,1.0,1100,1346419.0,1362941.0,2747516.0,0.43430153,314,1100,16.05,0,8582,6874816,0,378,2775388.0,2783460.0,4408164.0,2823,6,26149806,2128,452,26,89,723,5394432.0,Taiwan-LCG2_VL,finished
4051900015,1905968.0,5318014.0,133984.0,48020.0,1.0,1100,1391467.0,1397610.0,2584083.0,0.54146343,333,1100,15.59,0,7300,16036060,0,403,2893546.0,2901540.0,4476552.0,2823,13,38439812,381,392,23,89,615,5410816.0,Taiwan-LCG2_VL,finished
4051900017,1587420.0,5294847.0,133073.0,39896.0,1.0,1100,1309516.0,1360349.0,2498320.0,0.7417943,339,1100,11.26,0,4570,15762172,0,402,2586698.0,2668924.0,4582316.0,2823,15,39651071,2498,374,3,8,457,5451776.0,IN2P3-CC-T3_HTC,finished
4051900019,2854304.0,4310925.0,106236.0,70340.0,1.0,1100,1525361.0,1577865.0,2982165.0,0.78067887,598,1100,17.6,0,7660,34838228,0,455,2661650.0,2726052.0,4546972.0,2823,28,64959515,2534,716,4,11,766,105748780.0,IN2P3-CC-T3_HTC,finished
4051900020,1955548.0,4061827.0,103970.0,50056.0,1.0,1100,1360288.0,1396279.0,2604100.0,0.8052174,463,1100,15.72,0,5750,23936320,0,425,2603560.0,2657084.0,4511528.0,2823,19,49926800,2553,514,3,9,575,5529600.0,IN2P3-CC-T3_HTC,finished
4051900028,2774568.0,5786471.0,101440.0,48640.0,1.0,1100,1267002.0,1309686.0,2625061.0,0.7777778000000001,448,1100,14.83,0,5760,18825460,0,411,2514269.0,2587320.0,4579792.0,2823,15,42911194,2740,524,3,8,576,5513216.0,IN2P3-CC-T3_HTC,finished
4051900040,2869352.0,3992141.0,106373.0,76456.0,1.0,1100,1849095.0,1898137.0,3552344.0,0.81038374,718,1100,15.0,0,8860,44691804,0,482,2700916.0,2792852.0,4562060.0,2823,36,79039907,3176,786,3,9,886,87465636.0,IN2P3-CC-T3_HTC,finished
4051900044,2196364.0,5230411.0,395092.0,165908.0,1.0,1100,1599942.0,1608209.0,2996751.0,0.5536424,418,1100,13.49,0,9482,27384508,0,434,2880312.0,2889548.0,4536516.0,2823,22,54904132,1138,494,21,69,755,5500928.0,FZK-LCG2,finished
4051900045,2693012.0,6413126.0,132758.0,55748.0,1.0,1100,1570246.0,1579030.0,2962957.0,0.6321321,421,1100,13.79,0,8364,18362876,0,409,2842463.0,2852144.0,4478552.0,2823,17,42267988,1162,464,22,92,666,5459968.0,FZK-LCG2,finished
4051900052,2597920.0,6186674.0,130033.0,54604.0,1.0,1100,1441223.0,1449686.0,2920636.0,0.6045198,428,1100,15.04,0,8891,13845024,0,397,2854740.0,2864004.0,4526020.0,2823,11,35816250,1226,474,21,73,708,5443584.0,FZK-LCG2,finished
4051900061,2198232.0,3672087.0,280545.0,167944.0,1.0,1100,1774063.0,1782608.0,3190572.0,0.64449066,620,1100,11.65,0,12081,48445708,0,493,2927833.0,2937180.0,4517676.0,2823,36,82028418,1263,675,28,105,962,80369396.0,FZK-LCG2,finished
4051900075,2625808.0,2925818.0,189574.0,170136.0,1.0,1100,1850690.0,1887017.0,3542712.0,0.3913253,812,1100,16.62,0,24631,91437504,0,612,2743179.0,2752292.0,4614496.0,2823,69,140552055,2145,943,25,939,2075,72762944.0,Taiwan-LCG2_VL,finished
4051900086,2111408.0,4403425.0,147706.0,70824.0,1.0,1100,1625427.0,1670621.0,3118314.0,0.39194742,477,1100,12.93,0,14446,33932388,0,453,2688607.0,2748856.0,4509308.0,2823,27,62925317,2902,553,26,481,1217,5879291.0,Taiwan-LCG2_VL,finished
4051900096,2168268.0,5151523.0,193557.0,81468.0,1.0,1100,1466113.0,1520109.0,2892155.0,0.6118143,435,1100,14.95,0,8929,18595260,0,410,2702058.0,2795664.0,4471144.0,2823,17,42890228,623,484,23,88,711,5472256.0,FZK-LCG2,finished
4051900103,2457636.0,6838639.0,147044.0,52844.0,1.0,1100,1369283.0,1377341.0,2702893.0,0.5528331,361,1100,13.28,0,8201,9949160,0,386,2815391.0,2824440.0,4485040.0,2823,10,31036942,652,424,21,92,653,5410816.0,FZK-LCG2,finished
4051900105,2523136.0,4207966.0,286466.0,171768.0,1.0,1100,1817952.0,1826319.0,3250144.0,0.6677778,601,1100,15.49,0,11303,44514920,0,482,2868001.0,2877048.0,4530560.0,2823,36,78374405,651,675,22,70,900,5686988.0,FZK-LCG2,finished
4051900110,2193176.0,4573955.0,140540.0,67388.0,1.0,1100,1665499.0,1673851.0,3061230.0,0.6343669,491,1100,14.37,0,9720,28965132,0,439,2848894.0,2858068.0,4535208.0,2823,22,56758686,729,555,26,89,774,5865058.0,FZK-LCG2,finished
4051900114,2488852.0,5190599.0,169295.0,81176.0,1.0,1100,1657483.0,1666007.0,3066152.0,0.6296774,488,1100,15.3,0,9733,22360988,0,420,2892732.0,2902072.0,4536812.0,2823,19,48045524,764,545,28,78,775,5829164.0,FZK-LCG2,finished
4051900130,2346668.0,6512162.0,170655.0,61496.0,1.0,1100,1213393.0,1263919.0,2717742.0,0.59379846,383,1100,14.12,0,8100,12601500,0,393,2507576.0,2580076.0,4438588.0,2823,12,34686009,1366,424,24,77,645,5414912.0,FZK-LCG2,finished
4051900138,1939684.0,8074131.0,212359.0,51016.0,1.0,1100,1226787.0,1234210.0,2261556.0,0.5560254,263,1100,11.95,0,5940,18667332,0,410,2801347.0,2810100.0,4457000.0,2823,17,41862891,1403,303,17,64,473,5398528.0,FZK-LCG2,finished
4051900140,2067532.0,5768808.0,152947.0,54816.0,1.0,1100,1217665.0,1267231.0,2766882.0,0.6195122,381,1100,15.48,0,7723,12216784,0,392,2442084.0,2511792.0,4471612.0,2823,11,34139676,1405,424,24,64,615,5410816.0,FZK-LCG2,finished
4051900144,2687892.0,3449124.0,153204.0,119392.0,1.0,1100,2164639.0,2173400.0,3680332.0,0.7287037,787,1100,13.23,0,13563,63824024,0,535,3039411.0,3048664.0,4665700.0,2823,49,105280824,1406,846,20,83,1080,63352680.0,FZK-LCG2,finished
4051900147,2463800.0,6855791.0,138629.0,49820.0,1.0,1100,1355500.0,1429581.0,3037016.0,0.5671406,359,1100,15.33,0,10298,22951256,0,422,2504082.0,2611648.0,4538660.0,2823,20,48123615,1132,402,9,38,633,5472256.0,Taiwan-LCG2-HPC_Unified,finished
4051900150,2865380.0,7973231.0,133053.0,47816.0,1.0,1100,1360687.0,1399147.0,2912822.0,0.62521297,367,1100,11.71,0,9550,22364328,0,421,2634102.0,2695564.0,4517420.0,2823,19,47597090,1134,412,9,42,587,9019392.0,Taiwan-LCG2-HPC_Unified,finished
4051900152,2337372.0,6503991.0,139564.0,50156.0,1.0,1100,1320989.0,1386328.0,2977676.0,0.6254236999999999,369,1100,16.05,0,9599,24657868,0,427,2445012.0,2563944.0,4492484.0,2823,22,50357035,1136,412,8,41,590,5586944.0,Taiwan-LCG2-HPC_Unified,finished
4051900158,2060540.0,4306108.0,113801.0,54456.0,1.0,1100,1478157.0,1501264.0,2722713.0,0.67203516,459,1100,16.23,0,11112,27415264,0,435,2785394.0,2840536.0,4670528.0,2823,21,55098669,1348,513,8,40,683,5779456.0,Taiwan-LCG2-HPC_Unified,finished
4051900173,2718752.0,5052635.0,152659.0,82144.0,1.0,1100,1727716.0,1779581.0,3534024.0,0.75786597,554,1100,11.41,0,11893,49940308,0,497,2591634.0,2650216.0,4732748.0,2823,39,84861843,1592,603,7,40,731,17599597.0,Taiwan-LCG2-HPC_Unified,finished
4051900176,3038408.0,4609377.0,162201.0,106920.0,1.0,1100,1878166.0,1924313.0,3550646.0,0.7105809000000001,685,1100,11.59,0,15684,69766372,0,552,2598593.0,2650172.0,4622748.0,2823,55,112699137,1667,743,8,84,964,150561564.0,Taiwan-LCG2-HPC_Unified,finished
4051900188,1964760.0,4689776.0,166876.0,69912.0,1.0,1100,1550297.0,1597909.0,3104572.0,0.6971514,465,1100,12.12,0,10852,40222704,0,470,2537848.0,2616152.0,4654648.0,2823,31,72279031,1757,503,7,40,667,5562368.0,Taiwan-LCG2-HPC_Unified,finished
4051900190,2119788.0,5898540.0,147812.0,53120.0,1.0,1100,1390746.0,1451984.0,2840160.0,0.7214022,391,1100,11.94,0,8818,26474764,0,432,2485643.0,2620264.0,4550884.0,2823,21,53545449,1769,432,8,40,542,5476352.0,Taiwan-LCG2-HPC_Unified,finished
4051900193,2085444.0,3868649.0,152078.0,81980.0,1.0,1100,1759231.0,1822603.0,3392990.0,0.6376812,572,1100,14.13,0,14594,49159880,0,495,2592561.0,2684060.0,4655116.0,2823,39,85813898,1790,613,9,62,897,17299118.0,Taiwan-LCG2-HPC_Unified,finished
4051900195,2214204.0,3698768.0,163452.0,97848.0,1.0,1100,1761845.0,1839305.0,3564165.0,0.59607846,608,1100,16.83,0,16595,63030192,0,533,2560736.0,2668912.0,4585220.0,2823,51,102722168,1792,653,8,100,1020,13634612.0,Taiwan-LCG2-HPC_Unified,finished
4051900197,3176532.0,6638303.0,129843.0,62132.0,1.0,1100,1644173.0,1720855.0,3399810.0,0.7107558,489,1100,12.14,0,11193,31924180,0,447,2581785.0,2686728.0,4559640.0,2823,24,61192371,1796,553,7,40,688,8232960.0,Taiwan-LCG2-HPC_Unified,finished
4051900200,2825664.0,5241811.0,171475.0,92436.0,1.0,1100,1721189.0,1790550.0,3489654.0,0.7328946999999999,557,1100,12.08,0,12365,58691908,0,521,2604273.0,2696220.0,4604864.0,2823,48,97047240,1797,593,8,57,760,16039224.0,Taiwan-LCG2-HPC_Unified,finished
4051900201,1961976.0,3272090.0,157682.0,94548.0,1.0,1100,1837376.0,1913232.0,3541928.0,0.6291585,643,1100,11.85,0,16627,59305212,0,523,2589042.0,2648800.0,4619720.0,2823,47,99012042,1802,683,9,212,1022,17238147.0,Taiwan-LCG2-HPC_Unified,finished
4051900215,2036184.0,4246542.0,150392.0,72112.0,1.0,1100,1640929.0,1745997.0,3334409.0,0.6648794,496,1100,15.87,0,12137,42438876,0,476,2574920.0,2716060.0,4566120.0,2823,35,74541306,1852,533,7,65,746,7704576.0,Taiwan-LCG2-HPC_Unified,finished
4051900219,1505960.0,3586286.0,110506.0,46404.0,1.0,1100,1318726.0,1459935.0,2921263.0,0.57009345,366,1100,17.54,0,10445,21252520,0,417,2532069.0,2780668.0,4550880.0,2823,18,46252192,923,473,9,38,642,9146368.0,Taiwan-LCG2-HPC_Unified,finished
4051900222,2555052.0,4731235.0,176661.0,95404.0,1.0,1100,1770685.0,1835616.0,3492967.0,0.8595679,557,1100,11.86,0,6480,60019500,0,525,2654041.0,2756396.0,4536800.0,2823,49,98658472,3207,594,3,9,648,13047640.0,IN2P3-CC-T3_HTC,finished
4051900225,2508816.0,5221600.0,116894.0,56164.0,1.0,1100,1363742.0,1426635.0,2857247.0,0.7924528000000001,462,1100,14.04,0,5830,25528372,0,429,2515288.0,2631376.0,4543696.0,2823,21,51535925,3210,525,3,12,583,5468160.0,IN2P3-CC-T3_HTC,finished
4051900238,2683940.0,4960928.0,118769.0,64256.0,1.0,1100,1656046.0,1689613.0,3266785.0,0.7542135,537,1100,15.57,0,7120,35832148,0,458,2624717.0,2675296.0,4551524.0,2823,30,65282244,3666,595,3,14,712,13778748.0,IN2P3-CC-T3_HTC,finished
4051900243,2515148.0,4657344.0,126383.0,68252.0,1.0,1100,1678361.0,1738096.0,3316406.0,0.7713885,550,1100,14.7,0,7130,38714424,0,466,2687370.0,2789824.0,4592428.0,2823,32,70442498,3686,605,4,13,713,13816318.0,IN2P3-CC-T3_HTC,finished
4051900246,2669440.0,4444726.0,105323.0,63256.0,1.0,1100,1745211.0,1761816.0,3346626.0,0.7323601,602,1100,16.26,0,8939,34661144,0,455,2790899.0,2800664.0,4594452.0,2823,29,64945199,1404,675,4,13,822,13529653.0,IN2P3-CC_CL7,finished
4051900254,2438896.0,3384050.0,99486.0,71700.0,1.0,1100,2000987.0,2010121.0,3523882.0,0.8002114,757,1100,17.39,0,10287,41003268,0,472,2964187.0,2973932.0,4714736.0,2823,33,73932296,918,806,4,11,946,70690556.0,IN2P3-CC_CL7,finished
4051900256,2758012.0,3832027.0,147656.0,106272.0,1.0,1100,1864769.0,1902809.0,3524226.0,0.7619554000000001,717,1100,13.46,0,10233,68892616,0,550,2667702.0,2735792.0,4552896.0,2823,55,112569799,917,796,5,9,941,137869368.0,IN2P3-CC_CL7,finished
4051900261,2824164.0,5239028.0,161369.0,86988.0,1.0,1100,1883115.0,1891684.0,3338021.0,0.7720058000000001,535,1100,12.42,0,7536,47642424,0,491,2985093.0,2994884.0,4617804.0,2823,38,81985819,1405,575,4,15,693,5623808.0,IN2P3-CC_CL7,finished
4051900262,2099508.0,3887696.0,146537.0,79136.0,1.0,1100,1881843.0,1891088.0,3281966.0,0.7648613000000001,579,1100,14.93,0,8232,47559284,0,490,3006388.0,3016464.0,4557360.0,2823,38,82483761,1673,625,4,9,757,13783899.0,IN2P3-CC_CL7,finished
4051900269,2297028.0,4780806.0,109975.0,52840.0,1.0,1100,1656557.0,1665308.0,3040100.0,0.6950867,481,1100,14.68,0,7525,26311556,0,431,2811876.0,2821560.0,4533064.0,2823,20,52756736,1668,555,3,9,692,5619712.0,IN2P3-CC_CL7,finished
4051900270,2775436.0,3308552.0,135220.0,113432.0,1.0,1100,2218440.0,2227921.0,3773059.0,0.85956174,863,1100,14.33,0,10918,75016752,0,566,2966897.0,2976836.0,4615588.0,2823,59,119809002,1664,906,3,12,1004,154580432.0,IN2P3-CC_CL7,finished
4051900272,2796080.0,3884919.0,150334.0,108200.0,1.0,1100,1973916.0,1982693.0,3348498.0,0.8088234999999999,715,1100,14.83,0,9613,63964252,0,536,2906415.0,2916156.0,4593416.0,2823,52,103548184,773,776,4,10,884,146189220.0,IN2P3-CC_CL7_HIMEM,finished
4051900275,2474296.0,4126513.0,120958.0,72528.0,1.0,1100,1914385.0,1923556.0,3417401.0,0.7643468000000001,626,1100,15.27,0,8906,42462452,0,476,2965512.0,2975348.0,4587868.0,2823,34,74867372,770,675,3,10,819,13560847.0,IN2P3-CC_CL7_HIMEM,finished
4051900292,2831244.0,3633075.0,125687.0,97948.0,1.0,1100,1899576.0,1908852.0,3327240.0,0.78023136,742,1100,14.76,0,10342,55793044,0,513,2951003.0,2961040.0,4582196.0,2823,45,93232737,1038,836,4,14,951,79084140.0,IN2P3-CC_CL7_HIMEM,finished
4051900293,2781904.0,4639527.0,148556.0,89076.0,1.0,1100,2022014.0,2031449.0,3512524.0,0.8116711,612,1100,12.77,0,8199,53840196,0,508,2939428.0,2949468.0,4576928.0,2823,44,91785217,1017,655,4,7,754,13601964.0,IN2P3-CC_CL7_HIMEM,finished
4051900299,2257248.0,3132008.0,123484.0,88996.0,1.0,1100,1836541.0,1851782.0,3262392.0,0.78798187,695,1100,15.36,0,9591,55372192,0,512,2843232.0,2853028.0,4573960.0,2823,44,92599921,768,766,3,8,882,95925856.0,IN2P3-CC_CL7_HIMEM,finished
4051900301,2019716.0,3063983.0,120895.0,79692.0,1.0,1100,1754438.0,1762775.0,3074660.0,0.78928137,648,1100,13.53,0,8928,47966260,0,491,2874885.0,2884792.0,4571188.0,2823,39,83067318,771,706,5,11,821,88393676.0,IN2P3-CC_CL7_HIMEM,finished
4051900317,2420624.0,3363255.0,116583.0,83908.0,1.0,1100,1972996.0,1986151.0,3578622.0,0.77789587,732,1100,14.85,0,10233,50202472,0,498,2808004.0,2818000.0,4666064.0,2823,40,87915331,1466,796,3,11,941,95856792.0,IN2P3-CC_CL7_HIMEM,finished
4051900328,2252240.0,4170513.0,133086.0,71872.0,1.0,1100,1852697.0,1861850.0,3302954.0,0.76058203,575,1100,13.81,0,8221,41674248,0,474,2870175.0,2880124.0,4621492.0,2823,32,73993912,1692,625,3,9,756,13802304.0,IN2P3-CC_CL7_HIMEM,finished
4051900334,2650368.0,3392471.0,129838.0,101436.0,1.0,1100,2032816.0,2049914.0,3613570.0,0.75769615,763,1100,14.28,0,10951,61500196,0,529,2820962.0,2831112.0,4569936.0,2823,49,101733532,1450,856,4,9,1007,95859932.0,IN2P3-CC_CL7_HIMEM,finished
4051900340,2244948.0,4149506.0,83302.0,45068.0,1.0,1100,1594388.0,1603457.0,3056433.0,0.66973686,509,1100,14.03,0,8264,19695136,0,413,2873703.0,2883812.0,4570660.0,2823,16,44670774,1456,635,4,10,760,15093791.0,IN2P3-CC_CL7_HIMEM,finished
4051900342,2011868.0,4187302.0,106970.0,51396.0,1.0,1100,1603644.0,1613426.0,3031432.0,0.7484276999999999,476,1100,14.97,0,6916,24865076,0,427,2820066.0,2829888.0,4547576.0,2823,19,51950846,1461,514,3,8,636,5513216.0,IN2P3-CC_CL7_HIMEM,finished
4051900347,2337976.0,3541549.0,139015.0,91772.0,1.0,1100,1919791.0,1928769.0,3371217.0,0.71933705,651,1100,13.85,0,9841,58031972,0,519,2856559.0,2866308.0,4560620.0,2823,47,95889688,1095,746,3,14,905,156217500.0,IN2P3-CC_CL7_HIMEM,finished
4051900351,2718096.0,4117352.0,135325.0,89336.0,1.0,1100,2027106.0,2036298.0,3555078.0,0.71489364,672,1100,13.74,0,10222,55081276,0,511,2982644.0,2992380.0,4567580.0,2823,44,93769551,1083,735,57,17,940,79083204.0,IN2P3-CC_CL7_HIMEM,finished
4051900359,2809008.0,4255065.0,117766.0,77744.0,1.0,1100,1743988.0,1753012.0,3117626.0,0.76334953,629,1100,15.35,0,8960,42010224,0,475,2875598.0,2885820.0,4557428.0,2823,34,74438806,1414,716,4,11,824,89045392.0,IN2P3-CC_CL7,finished
4051900379,2119772.0,5036302.0,180319.0,75896.0,1.0,1100,1744429.0,1753382.0,2928343.0,0.6295082,384,1100,8.97,0,10449,44186240,0,481,2861827.0,2871836.0,4505512.0,2823,36,78672065,965,493,3,9,610,9052160.0,SARA-MATRIX_LONG,finished
4051900386,2309588.0,9613894.0,201919.0,48508.0,1.0,1100,1427220.0,1488264.0,2550079.0,0.5810056,208,1100,6.82,0,6132,19127224,0,412,2682199.0,2796808.0,4472596.0,2823,16,42931550,975,272,2,7,358,9248768.0,SARA-MATRIX_LONG,finished
4051900387,2787416.0,9297439.0,259902.0,77920.0,1.0,1100,1877850.0,1886938.0,3104710.0,0.5893224,287,1100,6.85,0,8342,41454668,0,473,2920358.0,2930376.0,4522304.0,2823,35,73734420,975,332,3,7,487,8007680.0,SARA-MATRIX_LONG,finished
4051900390,1943536.0,8090166.0,221150.0,53128.0,1.0,1100,1523279.0,1532129.0,2917846.0,0.51583713,228,1100,7.03,0,7571,27259460,0,434,2834174.0,2844348.0,4454592.0,2823,23,53724536,975,312,3,7,442,8941568.0,SARA-MATRIX_LONG,finished
4051900393,2810752.0,9344837.0,281467.0,84660.0,1.0,1100,1758541.0,1766698.0,2924371.0,0.7208121999999999,284,1100,6.82,0,6749,45993484,0,486,2899045.0,2909136.0,4481376.0,2823,39,79710491,1025,332,2,7,394,5517312.0,SARA-MATRIX_LONG,finished
4051900402,2713300.0,6446448.0,219245.0,92280.0,1.0,1100,1824549.0,1878215.0,3352692.0,0.73544973,417,1100,7.94,0,9712,58379292,0,520,2592856.0,2637212.0,4504828.0,2823,49,97255944,1051,473,3,42,567,5595136.0,SARA-MATRIX_LONG,finished
4051900404,2483576.0,5169068.0,120765.0,58024.0,1.0,1100,1656867.0,1665700.0,3044718.0,0.69942194,484,1100,14.76,0,7525,30998436,0,444,2860261.0,2870012.0,4526464.0,2823,25,58909722,1175,545,4,9,692,5615616.0,IN2P3-CC_CL7_HIMEM,finished
4051900409,2803824.0,5191891.0,122413.0,66108.0,1.0,1100,1810379.0,1819707.0,3242236.0,0.747851,522,1100,15.87,0,7590,37111308,0,461,2871119.0,2881232.0,4545468.0,2823,31,67551285,1196,595,3,8,698,5578752.0,IN2P3-CC_CL7_HIMEM,finished
4051900411,2456708.0,5850393.0,94789.0,39804.0,1.0,1100,1533122.0,1541950.0,2915092.0,0.67777777,427,1100,15.25,0,6851,15698608,0,402,2846242.0,2856004.0,4509204.0,2823,13,38761584,912,494,3,9,630,5443584.0,IN2P3-CC_CL7_HIMEM,finished
4051900416,2375120.0,4398052.0,112147.0,60564.0,1.0,1100,1825574.0,1834613.0,3293050.0,0.7533156,568,1100,15.28,0,8199,31803364,0,447,2947479.0,2957284.0,4560276.0,2823,26,61629962,1689,615,3,10,754,13758994.0,IN2P3-CC_CL7_HIMEM,finished
4051900418,2270332.0,3150162.0,91749.0,66124.0,1.0,1100,1935999.0,1945406.0,3395838.0,0.72105265,685,1100,15.66,0,10331,35591972,0,457,3024467.0,3034676.0,4717200.0,2823,28,67376943,1720,826,4,11,950,79083740.0,IN2P3-CC_CL7_HIMEM,finished
4051900419,2849164.0,4751700.0,140237.0,84088.0,1.0,1100,1900765.0,1910022.0,3471254.0,0.7899604,598,1100,12.52,0,8232,47385752,0,490,2945027.0,2954844.0,4564384.0,2823,38,82637961,1698,655,3,10,757,13595520.0,IN2P3-CC_CL7_HIMEM,finished
